satisfaction_level,last_evaluation,number_project,average_monthly_hours,tenure,work_accident,left,promotion_last_5years,department,salary
0.448,0.668,3,217,2,0,0,0,product_mng,low
0.23,0.871,7,227,1,0,0,0,sales,high
0.409,0.373,4,173,3,0,1,0,sales,low
0.873,0.277,5,199,5,0,0,0,hr,medium
0.483,0.896,3,197,7,0,0,0,technical,high
0.533,0.64,4,185,3,0,0,0,sales,medium
0.097,0.695,5,195,3,0,0,0,sales,medium
0.646,0.531,3,174,2,0,0,1,support,low
0.644,0.429,3,202,2,0,0,0,technical,low
0.063,0.308,4,252,2,0,0,0,support,medium
0.434,0.644,4,251,3,0,0,0,hr,low
0.805,0.743,4,191,3,1,0,0,IT,low
0.376,0.773,3,184,1,0,0,0,management,low
0.463,0.613,2,216,2,0,0,0,support,medium
0.568,0.483,2,256,4,0,0,0,management,high
0.513,0.261,4,189,4,1,0,0,marketing,low
0.264,0.545,4,303,5,0,1,0,technical,low
0.377,0.272,5,221,5,0,0,0,RandD,low
0.358,0.449,4,205,5,0,0,0,product_mng,low
0.48,0.615,2,253,9,0,0,0,product_mng,low
0.449,0.257,4,176,2,0,0,1,support,medium
0.288,0.475,4,233,5,0,0,0,product_mng,low
0.776,0.443,3,210,8,0,0,0,IT,low
0.604,0.581,7,142,1,0,0,0,hr,low
0.703,0.443,3,143,3,0,0,0,sales,low
0.449,0.629,4,188,9,0,0,0,support,medium
0.408,0.249,4,171,10,0,0,0,support,low
0.625,0.825,4,138,3,0,0,0,sales,low
0.237,0.324,4,191,6,0,1,0,support,low
0.669,0.562,6,225,1,0,1,0,product_mng,low
0.594,0.463,4,167,3,0,0,0,sales,medium
0.312,0.366,4,216,3,0,0,0,sales,medium
0.288,0.934,4,204,4,0,0,0,management,low
0.545,0.397,4,231,6,0,0,0,product_mng,low
0.255,0.895,4,177,2,0,0,0,RandD,low
0.636,0.568,6,221,5,0,1,0,accounting,low
0.445,0.563,3,212,5,0,0,0,support,medium
0.761,0.459,3,139,5,1,0,0,support,low
0.358,0.442,7,192,4,0,1,0,accounting,low
0.704,0.607,3,214,2,1,0,0,technical,medium
0.141,0.422,6,242,1,0,1,0,product_mng,low
0.271,0.363,5,293,9,0,0,0,support,low
0.072,0.735,5,186,1,0,0,0,technical,medium
0.291,0.86,5,189,4,0,0,0,sales,low
0.409,0.333,4,191,3,1,0,0,management,medium
0.45,0.588,7,152,5,1,0,0,sales,low
0.611,0.46,2,214,1,0,0,0,support,medium
0.682,0.533,4,206,5,0,0,0,accounting,low
0.646,0.084,4,173,2,0,0,0,marketing,low
0.307,0.335,4,228,4,0,0,0,marketing,low
0.406,0.244,6,141,3,0,0,0,IT,low
0.558,0.404,7,140,2,0,0,0,product_mng,medium
0.691,0.75,4,228,3,0,0,0,sales,low
0.24,0.434,6,213,4,0,0,0,product_mng,low
0.673,0.756,7,239,1,1,0,0,support,low
0.315,0.596,4,237,4,0,0,0,RandD,medium
0.798,0.472,3,210,2,0,0,0,product_mng,low
0.66,0.665,7,246,4,0,0,0,support,high
0.781,0.373,6,297,6,1,0,0,support,low
0.351,0.396,5,166,4,0,0,0,technical,low
0.514,0.287,2,183,3,0,0,0,technical,low
0.534,0.96,4,222,4,0,0,0,support,medium
0.738,0.396,3,217,2,0,0,0,IT,medium
0.477,0.249,3,237,1,0,0,0,support,medium
0.744,0.886,5,189,5,0,0,0,marketing,low
0.259,0.755,4,220,6,0,0,0,support,high
0.4,0.885,4,210,5,0,0,0,technical,high
0.49,0.356,4,231,8,0,1,0,technical,low
0.459,0.735,3,149,1,0,0,0,sales,medium
0.159,0.744,4,211,1,0,0,0,sales,medium
0.288,0.602,6,210,3,0,0,0,support,medium
0.328,0.511,5,184,4,0,0,0,management,low
0.611,0.364,2,211,4,1,0,0,support,low
0.447,0.87,4,206,3,0,0,0,sales,medium
0.616,0.706,6,179,3,0,0,0,sales,high
0.303,0.668,3,232,3,0,0,0,hr,low
0.688,0.873,5,182,1,0,0,0,management,medium
0.234,0.693,4,122,4,0,0,0,sales,low
0.766,0.279,2,174,2,0,0,1,sales,low
0.884,0.63,6,239,2,0,0,0,sales,low
0.756,0.825,6,212,6,0,0,0,accounting,low
0.28,0.667,5,202,4,0,0,0,sales,low
0.554,0.577,4,222,4,0,0,0,hr,medium
0.782,0.613,5,131,3,0,0,1,product_mng,low
0.487,0.89,3,169,3,0,0,0,sales,low
0.967,0.69,6,263,6,0,0,0,sales,low
0.506,0.536,6,199,3,0,0,0,management,low
0.805,0.505,4,215,3,0,0,0,marketing,high
0.371,0.404,3,180,3,1,0,0,RandD,high
0.711,0.935,3,238,3,0,0,0,RandD,medium
0.346,0.852,4,257,4,0,0,0,support,medium
0.492,0.521,3,206,9,0,0,0,accounting,high
0.72,0.662,5,129,1,0,0,0,IT,medium
0.053,0.784,4,198,4,0,0,0,support,medium
0.306,0.873,3,255,3,0,0,0,RandD,low
0.18,0.697,7,147,8,0,0,0,IT,high
0.86,0.927,3,138,3,1,0,0,product_mng,high
0.285,0.656,5,221,1,0,0,0,technical,low
0.979,0.222,4,175,3,0,0,0,technical,medium
0.194,0.772,4,101,2,0,0,0,support,high
0.098,0.117,5,177,2,0,0,0,support,medium
0.314,0.356,6,287,7,0,1,0,marketing,medium
0.44,0.219,3,217,4,0,0,0,IT,medium
0.811,0.455,2,247,7,0,0,0,product_mng,medium
0.31,0.246,7,157,3,0,0,0,technical,medium
0.795,0.112,3,209,5,0,0,0,marketing,medium
0.75,0.792,3,188,5,0,0,0,accounting,medium
0.432,0.743,4,166,1,0,0,0,sales,medium
0.629,0.395,3,176,7,0,0,0,sales,high
0.355,0.657,4,226,1,0,0,0,marketing,low
0.384,0.629,6,279,1,0,1,0,IT,low
0.703,0.834,6,239,5,0,0,0,technical,medium
0.393,0.553,4,143,2,0,0,0,hr,medium
0.714,0.539,4,183,3,0,0,0,support,low
0.591,0.712,4,130,2,0,0,0,technical,low
0.758,0.869,3,139,5,0,0,1,management,low
0.57,0.52,3,216,3,0,0,0,support,low
0.753,0.884,4,144,4,0,0,0,sales,low
0.446,0.934,4,224,5,0,1,0,technical,low
0.817,0.263,6,215,3,0,0,0,support,low
0.293,0.681,5,183,1,0,0,1,technical,low
0.664,0.656,5,155,7,1,0,0,sales,low
0.151,0.611,3,239,3,0,0,0,technical,medium
0.688,0.321,4,168,4,0,0,0,RandD,high
0.726,0.309,3,224,9,0,0,0,hr,low
0.903,0.534,3,148,3,0,0,0,management,medium
0.631,0.734,7,191,2,0,0,0,support,low
0.292,0.215,4,296,4,0,1,0,IT,low
0.599,0.401,5,167,3,1,0,0,sales,low
0.297,0.8,3,163,6,0,0,0,technical,medium
0.33,0.69,4,128,6,0,0,1,technical,low
0.472,0.197,4,226,1,0,0,0,support,low
0.032,0.213,3,289,10,0,1,0,support,low
0.811,0.773,6,157,5,0,0,0,support,low
0.552,0.839,5,167,1,0,0,0,marketing,low
0.283,0.777,7,230,10,0,0,0,management,medium
0.393,0.404,4,208,1,0,0,0,sales,low
0.487,0.625,3,226,2,0,0,0,sales,low
0.322,0.295,5,158,2,1,0,0,RandD,low
0.3,0.727,3,157,4,0,0,0,management,low
0.467,0.469,4,186,7,0,0,0,RandD,low
0.813,0.212,3,181,2,0,0,0,product_mng,low
0.785,0.761,4,265,3,0,0,0,technical,medium
0.619,0.535,4,190,2,0,0,0,product_mng,medium
0.262,0.63,4,227,4,0,0,0,RandD,low
0.42,0.656,5,163,5,0,0,0,RandD,low
0.673,0.699,5,232,3,0,0,0,sales,low
0.293,0.512,5,263,3,0,0,0,technical,medium
0.66,0.874,3,250,3,0,0,0,marketing,low
0.091,0.689,3,264,6,0,0,0,sales,high
0.586,0.57,4,170,6,0,0,0,technical,low
0.833,0.916,4,163,4,1,0,0,support,low
0.789,0.458,4,127,4,0,0,0,technical,medium
0.812,0.798,4,206,2,0,0,0,accounting,low
0.67,0.122,4,163,6,0,0,0,technical,low
0.55,0.859,4,173,4,0,0,0,technical,low
0.915,0.15,2,163,6,0,0,0,sales,high
0.305,0.561,4,244,2,0,0,0,accounting,low
0.617,0.307,5,234,4,0,0,0,hr,medium
0.708,0.981,4,225,5,0,0,0,sales,low
0.355,0.592,5,125,4,0,0,0,IT,medium
0.471,0.485,4,212,1,0,0,0,accounting,medium
0.497,0.358,7,285,3,0,1,0,technical,low
0.78,0.726,3,191,4,0,0,0,sales,low
0.458,0.654,3,168,4,0,0,0,technical,low
0.435,0.866,3,125,3,0,0,0,management,low
0.711,0.526,3,173,6,0,0,0,technical,high
0.815,0.844,4,165,4,0,0,0,product_mng,low
0.873,0.638,5,206,8,0,1,0,technical,low
0.252,0.326,2,200,4,0,0,0,marketing,low
0.705,0.665,7,202,4,1,0,0,technical,medium
0.191,0.635,4,154,6,0,0,0,marketing,low
0.793,0.819,5,198,6,0,0,0,sales,low
0.855,0.874,5,216,3,0,0,0,support,high
0.754,0.68,4,225,1,0,0,0,support,high
0.468,0.737,3,186,5,1,0,0,IT,medium
0.682,0.16,6,229,5,0,1,0,technical,low
0.899,0.835,4,209,7,0,0,0,sales,low
0.445,0.542,6,210,3,0,0,0,technical,low
0.779,0.61,3,209,4,0,0,0,RandD,low
0.244,0.547,7,173,4,0,0,0,accounting,medium
0.393,0.775,4,210,3,0,0,0,support,medium
0.102,0.511,5,214,4,0,0,0,technical,low
0.788,0.936,4,200,3,0,0,0,sales,low
0.909,0.593,4,274,2,1,0,0,sales,low
0.201,0.452,4,179,4,0,0,0,technical,low
0.217,0.494,5,206,2,0,0,0,sales,low
0.177,0.368,6,206,4,0,0,0,technical,medium
0.252,0.766,5,171,5,0,0,0,support,low
0.425,0.648,4,198,2,0,0,0,technical,high
0.52,0.86,5,158,2,0,0,0,product_mng,low
0.306,0.512,4,185,2,0,0,0,IT,high
0.338,0.973,4,119,2,0,0,0,accounting,medium
0.599,0.623,5,223,6,0,0,0,technical,high
0.834,0.812,3,195,3,0,0,0,RandD,low
0.874,0.641,4,211,3,0,0,0,accounting,medium
0.24,0.365,2,245,10,1,0,0,support,low
0.798,0.578,7,154,5,0,0,0,support,medium
0.462,0.448,7,177,2,0,0,0,sales,low
0.104,0.381,7,157,2,0,0,0,support,high
0.299,0.656,6,279,1,0,1,0,support,low
0.233,0.647,6,213,2,0,0,0,technical,low
0.452,0.323,3,150,4,0,0,0,hr,low
0.743,0.637,3,228,10,1,0,0,IT,medium
0.766,0.172,5,196,5,0,0,0,RandD,medium
0.157,0.272,3,271,3,0,1,0,IT,low
0.172,0.525,2,240,8,0,1,0,technical,medium
0.924,0.321,4,146,2,0,0,0,sales,low
0.066,0.914,6,241,4,0,0,0,marketing,low
0.554,0.725,7,212,6,0,0,0,sales,medium
0.061,0.31,4,236,6,0,1,0,RandD,low
0.215,0.759,4,171,7,0,0,0,support,low
0.894,0.832,4,206,1,0,0,0,support,low
0.675,0.772,3,190,9,0,0,0,marketing,low
0.124,0.462,6,278,3,0,0,0,accounting,low
0.391,0.723,5,238,1,0,0,0,support,low
0.245,0.272,3,205,10,0,1,0,product_mng,medium
0.71,0.877,3,186,7,0,0,0,technical,low
0.402,0.638,5,276,2,0,1,0,technical,low
0.497,0.814,4,180,2,0,0,0,product_mng,low
0.591,0.684,4,237,5,0,0,0,product_mng,low
0.831,0.915,5,209,8,0,1,0,IT,low
0.722,0.629,5,231,5,0,0,0,hr,medium
0.847,0.684,6,216,3,0,0,0,technical,low
0.28,0.852,5,236,4,0,0,0,support,medium
0.131,0.639,3,213,1,0,0,0,accounting,low
0.556,0.695,4,220,2,0,0,0,hr,low
0.949,0.339,3,237,8,0,0,0,RandD,low
0.681,0.489,4,194,3,0,0,0,sales,low
0.703,0.827,5,194,3,0,0,0,technical,low
0.608,0.992,4,217,4,0,0,0,support,low
0.261,0.774,4,189,3,0,0,0,support,low
0.641,0.795,5,192,2,0,0,0,support,low
0.041,0.389,4,220,3,0,0,0,technical,high
0.775,0.439,4,195,1,0,0,0,technical,medium
0.717,0.413,4,102,3,0,0,0,technical,medium
0.518,0.694,4,205,2,0,0,0,IT,low
0.678,0.179,5,192,4,0,0,0,hr,high
0.296,0.732,4,260,2,0,0,0,sales,medium
0.499,0.821,3,242,5,1,1,0,technical,low
0.641,0.917,3,202,3,0,0,0,marketing,low
0.806,0.329,2,229,3,0,0,0,support,low
0.305,0.805,3,226,3,0,0,0,sales,low
0.352,0.883,3,158,2,0,0,0,technical,medium
0.488,0.233,3,217,2,0,0,0,technical,medium
0.617,0.673,5,212,2,0,0,0,support,high
0.399,0.81,5,181,4,0,1,0,accounting,medium
0.631,0.271,4,188,3,0,0,0,RandD,low
0.853,0.263,4,267,4,0,0,0,IT,low
0.227,0.669,6,231,2,0,0,0,IT,low
0.757,0.401,3,189,5,0,0,0,sales,low
0.189,0.607,4,149,2,0,0,0,hr,low
0.697,0.384,4,167,7,0,0,0,RandD,low
0.367,0.397,5,172,4,0,0,0,support,medium
0.659,0.338,4,219,3,0,0,0,support,medium
0.31,0.428,4,245,8,0,0,0,product_mng,medium
0.417,0.579,3,222,2,0,0,0,sales,medium
0.543,0.364,2,160,9,0,0,0,support,low
0.266,0.521,6,250,1,0,1,0,sales,low
0.261,0.617,5,170,4,0,0,0,accounting,low
0.691,0.786,5,275,5,0,1,0,hr,low
0.643,0.531,3,271,5,0,0,0,support,low
0.315,0.495,3,194,5,0,0,0,technical,low
0.349,0.683,4,146,1,1,0,0,sales,low
0.568,0.904,4,237,3,0,0,0,marketing,low
0.628,0.788,3,222,3,0,0,0,marketing,low
0.396,0.65,5,185,1,0,0,0,technical,low
0.44,0.175,3,188,5,0,0,0,sales,medium
0.7,0.815,5,244,2,0,0,0,sales,low
0.332,0.758,6,199,8,0,0,0,IT,high
0.335,0.395,5,245,4,1,0,0,management,low
0.401,0.357,5,187,4,0,0,0,technical,medium
0.734,0.942,4,214,1,0,0,0,sales,low
0.508,0.583,3,181,2,0,0,0,technical,low
0.335,0.572,3,258,3,0,1,0,product_mng,low
0.082,0.965,4,310,2,0,0,0,management,medium
0.549,0.752,4,202,3,0,0,0,marketing,high
0.721,0.594,6,172,3,0,0,1,support,low
0.34,0.365,4,213,5,0,0,0,support,high
0.399,0.794,6,234,4,0,0,0,support,low
0.726,0.706,3,162,1,0,0,0,technical,low
0.325,0.47,5,198,2,0,0,0,marketing,medium
0.729,0.545,4,118,5,0,0,0,sales,low
0.182,0.782,3,245,4,0,0,0,support,medium
0.103,0.613,3,239,3,0,0,0,management,low
0.425,0.732,2,125,6,0,0,0,technical,medium
0.679,0.094,4,244,3,0,0,0,accounting,low
0.864,0.324,3,169,4,0,0,1,IT,medium
0.1,0.587,6,249,5,0,0,0,technical,medium
0.228,0.406,5,216,3,0,0,0,sales,medium
0.329,0.425,3,153,2,0,0,0,IT,high
0.58,0.682,5,170,2,0,0,0,support,low
0.954,0.846,3,263,6,0,0,0,technical,low
0.518,0.564,5,231,5,0,0,0,management,low
0.596,0.682,4,164,1,0,1,0,product_mng,medium
0.705,0.597,3,201,4,1,0,0,product_mng,low
0.737,0.436,5,186,3,0,0,0,technical,medium
0.646,0.719,7,168,2,0,0,0,marketing,low
0.7,0.645,4,191,3,0,0,1,hr,low
0.638,0.549,4,240,8,0,0,0,RandD,low
0.04,0.796,4,120,3,0,0,0,support,low
0.488,0.581,3,211,4,0,1,0,hr,low
0.644,0.212,6,201,7,0,0,0,IT,medium
0.727,0.532,4,226,2,0,0,0,accounting,medium
0.678,0.524,5,176,3,0,0,1,technical,low
0.314,0.423,5,200,2,0,0,0,IT,high
0.446,0.986,5,167,10,0,0,0,sales,low
0.154,0.361,5,218,1,0,0,0,technical,low
0.145,0.431,3,190,6,0,0,0,marketing,low
0.655,0.269,5,266,3,0,0,0,technical,low
0.426,0.416,4,196,9,0,0,0,IT,medium
0.904,0.617,6,175,3,0,0,0,sales,low
0.277,0.588,5,90,4,1,0,0,support,low
0.157,0.37,4,215,4,0,1,0,support,low
0.812,0.425,6,140,2,0,0,0,sales,low
0.44,0.54,6,235,8,0,0,0,support,low
0.434,0.686,3,207,4,1,0,0,support,low
0.046,0.872,6,160,3,0,0,0,technical,high
0.655,0.369,4,199,3,0,0,0,product_mng,medium
0.386,0.487,3,151,1,0,0,0,support,medium
0.222,0.258,3,167,2,0,0,0,technical,medium
0.499,0.8,5,212,3,0,0,0,sales,medium
0.74,0.541,4,167,2,1,0,0,sales,low
0.45,0.324,4,179,2,0,0,0,technical,medium
0.616,0.787,5,180,4,0,0,0,sales,low
0.653,0.585,7,158,4,0,0,0,sales,high
0.088,0.63,3,168,7,1,0,0,RandD,low
0.171,0.876,5,187,4,1,0,0,accounting,medium
0.291,0.597,5,201,4,0,0,0,sales,low
0.216,0.804,4,278,2,0,1,0,management,medium
0.491,0.671,4,171,7,0,0,0,sales,low
0.717,0.624,4,185,9,0,0,0,technical,low
0.559,0.141,5,187,3,0,1,0,sales,low
0.625,0.393,4,228,1,0,0,0,sales,low
0.597,0.698,3,180,2,0,0,0,sales,low
0.519,0.535,5,206,1,0,0,0,sales,medium
0.356,0.514,3,266,2,0,0,0,accounting,high
0.203,0.372,3,238,1,0,0,0,support,low
0.365,0.507,4,240,4,1,0,0,hr,low
0.781,0.494,4,186,6,0,0,0,IT,low
0.323,0.644,4,199,6,0,0,1,support,low
0.086,0.675,5,238,2,0,1,0,sales,medium
0.638,0.901,5,269,4,0,0,0,sales,low
0.095,0.797,4,278,5,0,0,0,technical,medium
0.376,0.606,6,195,5,0,0,0,sales,high
0.392,0.346,4,122,1,0,0,0,management,low
0.415,0.816,4,234,2,0,0,0,product_mng,low
0.249,0.46,4,227,3,0,1,0,product_mng,low
0.404,0.593,4,232,2,0,0,0,marketing,medium
0.469,0.711,6,220,5,0,1,0,support,medium
0.08,0.508,7,305,2,0,1,0,support,low
0.19,0.582,2,249,7,0,1,0,accounting,low
0.653,0.803,5,264,6,0,0,0,hr,low
0.464,0.096,7,180,4,0,1,0,sales,low
0.594,0.559,6,182,6,0,0,0,technical,low
0.38,0.894,6,170,3,0,1,0,support,low
0.897,0.164,6,148,2,1,0,0,marketing,medium
0.271,0.383,3,170,3,0,0,0,product_mng,low
0.935,0.898,3,213,1,0,0,0,marketing,high
0.218,0.808,4,147,9,0,0,0,hr,low
0.643,0.5,3,134,5,0,0,0,technical,medium
0.718,0.775,4,223,1,0,0,0,marketing,high
0.621,0.242,3,213,6,0,0,0,product_mng,high
0.602,0.55,3,230,2,0,0,1,accounting,low
0.146,0.885,3,210,7,0,0,0,IT,low
0.563,0.943,5,254,2,0,0,0,sales,medium
0.245,0.829,3,174,2,0,0,0,product_mng,medium
0.449,0.591,4,260,8,0,0,0,support,low
0.468,0.261,6,217,3,0,0,0,product_mng,medium
0.747,0.716,4,155,1,0,1,0,support,low
0.227,0.852,3,254,4,0,0,0,sales,low
0.094,0.191,4,216,4,0,1,0,technical,medium
0.741,0.498,5,202,4,0,0,0,IT,low
0.808,0.258,4,253,3,0,0,0,RandD,low
0.723,0.924,5,242,5,0,0,0,hr,low
0.607,0.41,3,212,5,0,0,0,support,low
0.697,0.67,4,140,1,0,0,0,product_mng,low
0.625,0.492,3,235,3,0,0,0,RandD,low
0.814,0.429,6,167,3,0,0,0,technical,low
0.695,0.617,3,234,8,0,1,1,RandD,low
0.268,0.707,5,228,1,0,0,0,sales,high
0.5,0.929,3,209,2,0,1,0,IT,low
0.907,0.843,6,207,1,0,0,0,hr,low
0.408,0.33,3,225,1,0,0,0,product_mng,medium
0.626,0.793,3,264,4,0,0,0,IT,low
0.394,0.715,3,265,5,0,0,0,support,low
0.803,0.533,4,176,3,0,0,0,RandD,low
0.325,0.684,4,217,6,0,0,0,support,high
0.483,0.253,7,222,1,0,0,0,product_mng,low
0.063,0.768,4,154,3,0,0,0,RandD,medium
0.157,0.185,3,214,6,1,0,0,technical,low
0.953,0.294,4,189,6,1,0,0,sales,low
0.687,0.76,4,172,4,0,1,0,support,low
0.35,0.671,4,178,10,0,0,0,accounting,low
0.356,0.627,7,117,1,0,0,0,technical,medium
0.551,0.673,3,180,6,0,0,0,sales,low
0.732,0.516,3,125,7,0,0,0,technical,low
0.085,0.837,6,183,4,0,0,0,support,medium
0.541,0.209,4,115,5,0,0,0,RandD,low
0.321,0.82,4,228,4,0,0,0,accounting,low
0.825,0.574,5,216,2,1,0,0,sales,low
0.184,0.529,4,252,4,0,0,0,sales,medium
0.377,0.681,4,173,3,1,0,0,sales,low
0.248,0.478,5,204,5,0,0,0,support,low
0.581,0.503,4,179,6,0,0,0,sales,low
0.117,0.834,4,187,4,0,0,0,product_mng,low
0.495,0.779,6,214,3,0,0,0,marketing,low
0.357,0.774,4,219,5,0,0,1,technical,low
0.483,0.869,4,204,3,0,0,0,support,low
0.373,0.528,3,164,4,0,0,0,sales,low
0.307,0.552,3,246,2,0,0,0,hr,medium
0.32,0.405,4,223,5,0,0,0,sales,medium
0.4,0.648,4,235,2,1,0,0,sales,low
0.377,0.636,4,229,4,0,0,0,sales,medium
0.145,0.458,3,218,6,0,1,0,marketing,medium
0.31,0.692,5,225,2,0,0,0,technical,low
0.152,0.577,2,189,6,1,0,0,hr,low
0.183,0.603,2,173,5,0,0,0,sales,high
0.814,0.756,3,163,3,0,0,0,sales,low
0.344,0.423,2,259,4,0,0,0,sales,medium
0.547,0.735,3,162,3,0,0,0,accounting,medium
0.402,0.769,6,195,4,0,0,0,product_mng,medium
0.06,0.71,3,191,3,0,0,0,product_mng,low
0.208,0.182,5,124,3,0,0,0,RandD,medium
0.495,0.243,4,162,6,0,0,0,sales,low
0.213,0.823,3,196,1,0,0,0,sales,low
0.389,0.752,6,174,3,1,0,0,hr,low
0.566,0.82,4,201,5,0,0,0,technical,low
0.866,0.679,4,155,2,0,0,0,product_mng,low
0.484,0.642,4,159,4,0,0,0,hr,medium
0.586,0.5,6,152,5,0,0,1,IT,low
0.505,0.609,5,133,5,0,0,0,technical,high
0.528,0.742,3,194,4,1,0,0,RandD,low
0.363,0.518,4,225,6,0,0,0,sales,medium
0.887,0.807,7,184,4,1,0,0,management,high
0.321,0.79,5,204,10,1,0,0,technical,low
0.418,0.367,6,142,2,0,0,0,sales,low
0.754,0.706,3,188,5,0,0,0,hr,medium
0.366,0.631,5,266,2,0,0,0,accounting,medium
0.638,0.675,5,206,6,1,0,0,IT,medium
0.849,0.411,3,240,6,0,0,0,management,high
0.626,0.72,4,185,1,0,0,0,product_mng,low
0.262,0.66,4,169,2,0,0,1,support,high
0.672,0.969,5,183,1,0,0,0,product_mng,medium
0.234,0.742,4,232,4,0,1,0,support,medium
0.286,0.483,3,176,6,0,1,0,IT,low
0.472,0.737,4,238,3,0,0,0,product_mng,low
0.032,0.924,2,168,4,0,0,0,management,low
0.901,0.611,4,268,4,0,0,0,technical,medium
0.449,0.399,2,239,2,1,1,0,support,low
0.616,0.148,7,241,2,0,0,0,support,low
0.559,0.856,5,177,5,0,0,0,product_mng,low
0.792,0.714,7,231,3,0,0,1,support,low
0.731,0.352,4,189,5,0,0,0,technical,low
0.268,0.367,4,209,7,0,0,0,sales,high
0.789,0.531,7,215,3,0,0,0,sales,high
0.87,0.841,6,192,3,0,0,0,hr,medium
0.39,0.957,5,223,6,0,1,0,technical,low
0.821,0.759,4,190,4,0,0,0,IT,low
0.416,0.534,3,115,2,0,0,0,product_mng,low
0.586,0.509,4,215,1,0,0,0,accounting,medium
0.172,0.52,3,180,1,0,0,0,support,medium
0.904,0.383,3,197,1,0,0,0,hr,low
0.112,0.516,4,170,3,0,0,0,support,low
0.198,0.553,3,187,6,0,0,0,sales,medium
0.49,0.493,4,193,5,1,0,0,technical,medium
0.346,0.888,5,168,4,0,0,0,hr,low
0.486,0.575,6,219,7,0,0,0,sales,low
0.222,0.309,4,197,4,0,1,0,support,medium
0.79,0.309,7,212,4,0,0,0,marketing,low
0.34,0.955,5,270,4,1,0,0,accounting,low
0.648,0.913,3,273,2,0,0,0,technical,medium
0.584,0.309,4,225,9,0,1,0,support,medium
0.884,0.414,7,218,8,0,1,0,technical,low
0.718,0.277,3,270,9,0,0,0,accounting,medium
0.339,0.862,3,224,1,1,0,0,RandD,medium
0.423,0.802,3,227,3,0,0,0,hr,high
0.379,0.403,4,160,3,0,0,0,hr,low
0.407,0.495,5,207,3,0,0,0,RandD,medium
0.593,0.523,4,204,1,0,0,0,technical,medium
0.321,0.608,4,159,3,0,0,0,sales,low
0.881,0.776,6,275,3,0,0,0,accounting,medium
0.022,0.592,4,185,5,0,0,0,RandD,medium
0.193,0.318,4,152,3,0,0,0,support,low
0.463,0.54,3,289,3,0,0,0,technical,medium
0.684,0.476,5,176,8,0,0,0,sales,low
0.24,0.728,4,163,7,0,1,0,hr,low
0.893,0.742,5,204,2,0,0,0,RandD,medium
0.531,0.567,4,208,8,0,0,0,product_mng,medium
0.628,0.696,3,189,4,0,0,0,sales,low
0.409,0.823,3,226,3,0,0,0,hr,low
0.064,0.744,5,161,4,0,0,0,RandD,high
0.173,0.619,4,165,4,1,0,0,sales,medium
0.469,0.613,5,286,2,0,0,0,support,medium
0.31,0.516,5,213,6,0,1,0,sales,low
0.517,0.85,4,175,2,1,0,0,support,low
0.592,0.41,4,217,3,0,1,0,hr,low
0.507,0.686,6,170,3,0,0,0,sales,low
0.242,0.356,3,148,2,0,0,0,accounting,low
0.454,0.806,6,187,1,0,0,0,RandD,high
0.415,0.675,3,157,1,0,0,0,management,low
0.252,0.785,4,203,4,0,0,0,sales,low
0.588,0.783,4,207,7,1,0,1,sales,low
0.478,0.564,4,173,2,0,0,0,accounting,medium
0.594,0.683,3,207,2,0,0,0,marketing,medium
0.385,0.664,4,208,3,0,0,0,IT,low
0.256,0.531,6,176,2,0,0,0,IT,low
0.685,0.669,4,154,3,0,1,0,sales,medium
0.617,0.557,3,158,1,1,0,0,accounting,low
0.598,0.777,2,248,7,0,0,0,accounting,medium
0.538,0.412,5,145,1,0,0,0,support,low
0.72,0.43,4,202,5,0,0,0,IT,low
0.768,0.126,4,204,4,1,0,0,sales,low
0.346,0.492,7,195,2,0,0,0,support,medium
0.799,0.716,3,216,8,1,0,0,management,low
0.711,0.448,5,181,4,0,0,0,sales,high
0.61,0.272,3,181,6,0,0,0,IT,low
0.474,0.515,4,146,2,0,0,0,sales,medium
0.962,0.411,5,206,3,0,0,0,support,low
0.833,0.47,6,211,4,0,0,0,technical,medium
0.825,0.562,5,191,5,0,0,0,sales,high
0.606,0.826,4,254,2,0,1,0,sales,low
0.739,0.393,2,163,8,0,0,0,support,low
0.777,0.554,4,192,5,1,0,0,RandD,medium
0.465,0.753,4,215,8,0,1,0,management,low
0.443,0.743,7,281,2,1,1,0,technical,medium
0.182,0.701,4,185,4,0,0,0,marketing,medium
0.39,0.727,3,216,4,0,0,0,technical,low
0.614,0.311,3,150,1,0,0,0,support,medium
0.451,0.902,5,157,3,1,0,0,support,medium
0.296,0.346,4,268,9,0,0,0,RandD,medium
0.744,0.36,4,221,5,0,0,0,sales,low
0.617,0.938,4,183,2,1,0,0,sales,low
0.385,0.531,7,242,2,0,1,0,IT,low
0.359,0.46,3,223,2,1,0,0,marketing,low
0.302,0.176,5,192,1,0,0,0,support,low
0.492,0.501,6,162,1,1,0,0,RandD,low
0.826,0.893,5,164,4,0,0,1,support,low
0.426,0.761,3,210,3,0,0,0,support,low
0.428,0.385,4,248,5,0,1,0,RandD,low
0.523,0.528,3,261,6,0,0,0,product_mng,low
0.362,0.357,6,145,3,0,0,0,sales,low
0.38,0.744,5,189,5,0,1,0,accounting,low
0.329,0.874,3,241,2,0,0,0,product_mng,low
0.387,0.86,5,145,2,0,0,0,marketing,low
0.41,0.683,4,218,4,0,0,0,support,medium
0.179,0.614,2,198,3,0,0,0,RandD,medium
0.523,0.396,3,202,9,1,0,0,accounting,low
